EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-240
67,109.9,109.9,109.9,109.9,100
133,110.25,110.25,110.25,110.25,100
137,110.27,110.27,110.27,110.27,200
224,110.31,110.31,110.28,110.31,300
248,110.32,110.32,110.32,110.32,100
254,110.38,110.38,110.38,110.38,100
275,110.47,110.47,110.47,110.47,100
285,110.51,110.51,110.51,110.51,1300
286,110.55,110.56,110.55,110.56,200
320,110.48,110.48,110.48,110.48,550
321,110.51,110.51,110.5,110.5,200
325,110.54,110.54,110.54,110.54,100
376,110.49,110.49,110.49,110.49,122
388,110.45,110.45,110.45,110.45,183
389,110.48,110.48,110.41,110.41,200
390,110.52,110.52,110.52,110.52,105
a1428931800,110.05,110.05,110.05,110.05,18904
1,110.1,110.1,110.1,110.1,400
2,110.1,110.1,110.1,110.1,520
4,110.25,110.25,110.25,110.25,900
6,110.32,110.32,110.32,110.32,100
7,110.36,110.4,110.34,110.34,1200
12,110.49,110.49,110.49,110.49,100
41,110.42,110.42,110.42,110.42,100
45,110.42,110.42,110.42,110.42,200
46,110.39,110.41,110.39,110.41,200
52,110.36,110.37,110.36,110.37,200
55,110.51,110.51,110.51,110.51,200
64,110.52,110.52,110.52,110.52,200
75,110.43,110.43,110.43,110.43,200
87,110.44,110.44,110.44,110.44,200
98,110.39,110.4,110.39,110.4,200
110,110.38,110.4,110.38,110.4,200
117,110.47,110.47,110.47,110.47,180
121,110.35,110.36,110.35,110.36,200
133,110.38,110.38,110.38,110.38,200
145,110.31,110.31,110.31,110.31,200
148,110.32,110.32,110.32,110.32,100
156,110.32,110.32,110.32,110.32,100
168,110.17,110.18,110.17,110.18,200
179,110.08,110.08,110.08,110.08,200
180,110.2,110.2,110.2,110.2,127
191,110.14,110.16,110.14,110.16,200
203,110.1,110.1,110.1,110.1,200
214,110.06,110.06,110.06,110.06,200
226,109.9,109.91,109.9,109.91,200
235,109.84,109.84,109.84,109.84,255
237,109.75,109.75,109.75,109.75,200
249,109.8,109.8,109.8,109.8,200
272,109.79,109.8,109.79,109.8,200
284,109.84,109.84,109.84,109.84,200
296,109.78,109.78,109.78,109.78,200
307,109.79,109.79,109.79,109.79,198
319,109.83,109.83,109.83,109.83,200
330,109.76,109.76,109.76,109.76,200
342,109.86,109.86,109.86,109.86,187
353,109.9,109.9,109.89,109.89,222
354,109.74,109.74,109.74,109.74,200
358,109.75,109.75,109.74,109.74,456
366,109.71,109.72,109.71,109.72,200
367,109.75,109.75,109.75,109.75,129
378,109.7,109.7,109.7,109.7,200
384,109.67,109.68,109.67,109.68,200
388,109.67,109.67,109.67,109.67,142
390,109.86,109.86,109.7,109.7,543
